count,date,title,description,org_link,link
189,2024-08-13 13:30:00,전남대 철학과 동아리 제작 단편영화 '모래집' KBS 열린채널 방영,"전남대 김민서, 박세은(이상 철학과), 김수민(심리학과) 등 재학생 10여 명이 참여해 만든 '모래집'은 '사랑하는 사람을 <b>인공지능</b>으로 되살릴 수 있다면 어떻게 될까?'라는 의문에서 시작돼, 사고로 소중한 사람을 잃은... ",http://www.kyosu.net/news/articleView.html?idxno=123320,http://www.kyosu.net/news/articleView.html?idxno=123320
190,2024-08-13 13:30:00,"세종시, 차세대 AI 활용 교통상황 예측 나선다",세종시는 과학기술정보통신부 ‘차세대 <b>인공지능</b>(AI) 융합’ 공모사업 선정에 따라 <b>인공지능</b> 기술을 통한 도시 교통 문제 해결에 나선다고 13일 밝혔다. 이 사업은 2024년부터 2027년까지 총사업비 68억2500만 을 모두 국비로... ,http://www.shinailbo.co.kr/news/articleView.html?idxno=1916930,http://www.shinailbo.co.kr/news/articleView.html?idxno=1916930
191,2024-08-13 13:30:00,"CJ대한통운, 2분기 최대 실적…&quot;수익성까지 좋아진다&quot;","CJ대한통운 풀필먼트 서비스의 경쟁력은 <b>인공지능</b>(AI)·로봇 기반의 자동화와 데이터 기반 운영 최적화 기술에 있다. 이를 통해 물류센터 운영 비용을 획기적으로 낮추고, 고객사별 맞춤형 서비스 제공이 가능해졌다.... ",https://www.newsis.com/view/NISX20240813_0002848051,https://n.news.naver.com/mnews/article/003/0012726137?sid=101
192,2024-08-13 13:30:00,"코어라인소프트, 'AVIEW PE' 의료기기 허가 획득","AVIEW PE(Pulmonary Embolism, PE)는 <b>인공지능</b>을 기반으로 폐색전증을 자동으로 검출하고 진단을 보조하는 소프트웨어다. 코어라인소프트에 따르면 AVIEW PE는 폐색전이 의심되는 부위를 직접 표시해 의료진이 폐색전증의... ",http://www.bokuennews.com/news/article.html?no=247830,http://www.bokuennews.com/news/article.html?no=247830
193,2024-08-13 13:30:00,"서울사이버대, 하반기 2차 신·편입생 모집",정보보호학과·전기전자공학과·기계제어공학과·<b>인공지능</b>학과) △디자인대학(멀티미디어디자인학과·건축공간디자인학과·웹문예창작학과·뷰티디자인학과) △문화예술대학(문화예술경영학과·실용음악과... ,http://www.m-i.kr/news/articleView.html?idxno=1149603,http://www.m-i.kr/news/articleView.html?idxno=1149603
194,2024-08-13 13:28:00,"에이블리 남성 패션 앱 4910(사구일공), 누적 다운로드 수 100만 돌파…",‘4910(사구일공)’은 '<b>인공지능</b>(AI) 개인화 추천 기술' 기반 남성 전문 스타일 커머스다. '10세부터 49세까지 폭넓은 남성 패션 취향을 반영한다'라는 의미와 합리적인 가격으로 다양한 상품을 '사고 싶은(4910) 플랫폼... ,http://www.globalepic.co.kr/view.php?ud=20240813132653665248439a4874_29,http://www.globalepic.co.kr/view.php?ud=20240813132653665248439a4874_29
195,2024-08-13 13:28:00,"HSAD, 업계 최초 마케팅 AI 플랫폼 상용화",HSAD는 마케팅 크리에이티브 업무 전반을 생성형 <b>인공지능</b>(AI)으로 진행할 수 있는 통합 마케팅 AI 플랫폼 'DASH.AI(대시 AI)'를 국내 광고업계 최초로 상용화했다고 13일 밝혔다. 대시 AI의 '대시'는 HSAD의 철자를... ,http://www.fnnews.com/news/202408131108006186,https://n.news.naver.com/mnews/article/014/0005227062?sid=101
196,2024-08-13 13:28:00,"도성훈 인천시교육감, “학생들의 새로운 생각, 새로운 도전 돕겠다”","'<b>인공지능</b>과 함께 미리 체험하는 스타트업' 강의를 진행한 가톨릭대학교 교수는 “꿈이음대학에 참여하는 학생들은 어떤 대학생들보다 적극적이고, 기민하게 학습을 받아들여 매 시간마다 굉장히 놀랐다&quot;며... ",https://www.ekn.kr/web/view.php?key=20240813021362742,https://www.ekn.kr/web/view.php?key=20240813021362742
197,2024-08-13 13:28:00,"마포구, 청년·경력단절 여성 위한 AI 활용 취업·창업 특강 개최","마포구 서울시 마포구는 청년과 경력단절 여성을 대상으로 <b>인공지능</b>에 대한 이해를 돕고, 이를 통한 취창업의 기회를 확대하고자 전문가와 함께하는 릴레이 특강을 개최한다고 13일 밝혔다. 이번 특강은 9월4일부터... ",https://www.skyedaily.com/news/news_view.html?ID=242892,https://www.skyedaily.com/news/news_view.html?ID=242892
198,2024-08-13 13:28:00,"경남도, <b>인공지능</b> 활용해 복지사각지대 집중 발굴한다","<b>인공지능</b>이 직접 초기 상담 수행...복지행정력 부족 현상 해소 기대[보안뉴스 박미영 기자] “OOO님, 안녕하세요? 저는 경남도 OO시군 OO읍면동 <b>인공지능</b>(AI) 상담 복지봇입니다. 복지도움이 필요한 상황인지 확인하기... ",http://www.boannews.com/media/view.asp?idx=131996&kind=,http://www.boannews.com/media/view.asp?idx=131996&kind=
199,2024-08-13 13:28:00,"KT클라우드, 데이터센터 액침냉각 기술검증 완료",최근 <b>인공지능</b>(AI) 수요가 증가함에 따라 많은 열을 발생시키는 고집적·고성능 서버 이용이 증가했다. 이에 데이터센터의 효율적인 에너지 관리가 중요해지고 있다. KT클라우드는 데이터센터의 에너지 효율화를 위해... ,https://www.etoday.co.kr/news/view/2390169,https://www.etoday.co.kr/news/view/2390169
200,2024-08-13 13:28:00,"[ET라씨로] 카카오페이, 개인정보 유출 의혹에…주가 6%↓","ET라씨로는 <b>인공지능</b>(AI) 기반으로 선별·분석한 주식 정보와 종목 매매 신호를 제공하는 전자신문 증권 정보 애플리케이션입니다. 플레이스토어에서 'ET라씨로'(-〉바로가기)를 다운로드하면 IT기업 뉴스와 시장 현황, AI... ",https://www.etnews.com/20240813000179,https://n.news.naver.com/mnews/article/030/0003231308?sid=101
201,2024-08-13 13:28:00,"HSAD, 업계 최초 마케팅 AI 플랫폼 상용화",HSAD는 마케팅 크리에이티브 업무 전반을 생성형 <b>인공지능</b>(AI)으로 진행할 수 있는 통합 마케팅 AI 플랫폼 'DASH.AI(대시 AI)'를 국내 광고업계 최초로 상용화했다고 13일 밝혔다. 대시 AI의 '대시'는 HSAD의 철자를... ,http://www.fnnews.com/news/202408131108006186,https://n.news.naver.com/mnews/article/014/0005227062?sid=101
202,2024-08-13 13:27:00,"'독립운동가처럼 찰칵' LGU+, 광복절 콘셉트 AI 포토부스 운영",LG유플러스(032640)가 광복절을 앞두고 서울 마포구 공덕역점에서 독립운동가처럼 <b>인공지능</b>(AI) 프로필 사진을 제작해주는 ‘익시 포토부스’를 운영한다고 13일 밝혔다. 익시 포토부스는 현장에서 촬영한 단 한 장의... ,https://www.sedaily.com/NewsView/2DD02J03FZ,https://n.news.naver.com/mnews/article/011/0004379683?sid=105
203,2024-08-13 13:27:00,법무법인 원-한국푸드테크협의회 업무협약 체결,"법무법인 원은 ESG센터를 운영하고 있고, <b>인공지능</b>을 비롯한 테크 산업에 대한 이해도가 높다는 강점을 가지고 있어 푸드테크 기업들에게 차별화된 법률 서비스를 제공한다는 계획이다. 법무법인 원 이유정 대표변호사는... ",http://www.joseilbo.com/news/news_read.php?uid=523373&class=10&grp=,https://n.news.naver.com/mnews/article/123/0002340292?sid=101
204,2024-08-13 13:26:00,‘디스플레이 비즈니스 포럼 2024’ 개최…“디스플레이 미래 비전 제시”,"세계 디스플레이 제조사의 자동차·XR(확장현실)·<b>인공지능</b>(AI)등 OLED 융복합 비즈니스 전략, 마이크로LED 기술 현황. 디스플레이 소재 기술 현황 등을 공유하는 디스플레이 전문 포럼이다. 이날 개회식에는 이동욱... ",https://kidd.co.kr/news/237848,https://kidd.co.kr/news/237848
205,2024-08-13 13:26:00,국립창원대 &quot;경남 고교생 AI로봇 해커톤 대회 성료···확대 운영할 터&quot;,"최근 세계 최대 IT 박람회인 'CES 2024'의 주제로 선정될 만큼 화두가 된 <b>인공지능</b> 기술을 활용한 지구적 문제 해결과 관련해 참가자들이 <b>인공지능</b> 기술이 지역 문제 해결의 핵심기술이라는 점을 인식·경험하고, 나아가... ",http://www.kyosu.net/news/articleView.html?idxno=123319,http://www.kyosu.net/news/articleView.html?idxno=123319
206,2024-08-13 13:26:00,"DB생명, 헬스케어 플랫폼 디에이블과 건강 관리 경험 제공",고객은 DB생명 다이렉트 홈페이지에서 해당 서비스를 통해 자가진단 설문 기반의 <b>인공지능</b>(AI) 건강 분석을 경험하고 그 결과에 따른 개인 맞춤형 건강정보 콘텐츠를 이용할 수 있다. DB생명 관계자는 “이번 협력으로... ,https://www.ekn.kr/web/view.php?key=20240813020162630,https://www.ekn.kr/web/view.php?key=20240813020162630
207,2024-08-13 13:26:00,"DB생명, 헬스케어 플랫폼 ‘디에이블’과 AI 건강 분석 콘텐츠 ‘맞손’",한국정경신문 우용하 기­자 wooyh1053@naver.com [한국정경신문=우용하 기자] DB생명은 헬스케어 플랫폼 기업 ‘디에이블’과 업무제휴 협약을 맺었다고 13일 밝혔다.디에이블은 개인 건강 증진을 위한 <b>인공지능</b>(AI) 건강... ,http://kpenews.com/View.aspx?No=3332561,http://kpenews.com/View.aspx?No=3332561
208,2024-08-13 13:26:00,"디퍼아이, 美 국제발명전시회서 'IFIA 최고발명 메달' 수상",<b>인공지능</b>(AI) 반도체 팹리스(전문 설계) 기업 '디퍼아이'는 2024 미국 실리콘밸리 국제발명전시회(SVIIF)에 신경망 관련 특허를 출품해 'IFIA 최고발명 메달(IFIA Best Invention Medal)'을 수상하는 영예를 안았다고 13일... ,https://www.newstof.com/news/articleView.html?idxno=23596,https://www.newstof.com/news/articleView.html?idxno=23596
209,2024-08-13 13:26:00,D램 공급 부족 전망에…삼성·SK 생산설비 투자 확대,"AI 거품론 확산에도 반도체기업 증설 속도 내년 D램 수요, 공급량 13.46% 웃돌 전망 25년 영업익 추정치 삼성 63조•SK하닉 36조 [아시아타임즈=조광현 기자] <b>인공지능</b>(AI) 거품론 확산에도 내년 메모리반도체 시장이 큰... ",https://www.asiatime.co.kr/article/20240813500248,https://www.asiatime.co.kr/article/20240813500248
210,2024-08-13 13:26:00,"미래에셋증권, '마스터스 아카데미 1기' 출범 기념 행사",이번 행사에서는 '마스터스 아카데미' 출범을 기념해 권영우 한국<b>인공지능</b>협회 부회장의 '챗GPT를 활용한 기업 경영계획 수립 및 산업 분석'을 주제로 세미나를 실시한다. 또 2023년 2월부터 진행된 '금융&amp;아트 세미나... ,http://www.goodkyung.com/news/articleView.html?idxno=244306,http://www.goodkyung.com/news/articleView.html?idxno=244306
211,2024-08-13 13:26:00,"박민규 의원, '디지털포용법' 발의…“디지털 격차 해소”",<b>인공지능</b>(AI)·사물인터넷(IoT)·빅데이터·알고리즘 등 꾸준히 발전하는 디지털 기술이 끊임없이 발전하는 만큼 기존의 '<b>지능</b>정보화 기본법' 보다 더 체계적인 법안을 마련해야 할 필요가 있었다는 게 박 의원 측의 설명이다.... ,https://www.etnews.com/20240813000178,https://n.news.naver.com/mnews/article/030/0003231307?sid=100
212,2024-08-13 13:26:00,"가평군, '<b>인공지능</b>' 투명페인트 무인회수기 운영",가평군은 투명페트병 분리배출 및 재활용을 높이기 위해 <b>인공지능</b>형 사물인터넷(AIoT) 기술이 도입된 '투명페트병 무인회수기'를 지난 8일부터 시범 운영하고 있다고 밝혔다.(사진=가평군) 가평군은 투명페트병 분리배출... ,https://www.kmaeil.com/news/articleView.html?idxno=467769,https://www.kmaeil.com/news/articleView.html?idxno=467769
213,2024-08-13 13:26:00,화성시 스마트도시 농촌 리빙랩 시민참여단 모집,"스마트도시 리빙랩(Living-Lab)이란 시민들이 자신이 거주하고 있는 지역의 문제를 발굴하고 <b>인공지능</b>(AI), 빅데이터, 사물인터넷 등 새로운 정보통신 기술을 활용한 해결방안을 도출해 화성시와 함께 해결해나가는... ",https://www.ekn.kr/web/view.php?key=20240813024022732,https://www.ekn.kr/web/view.php?key=20240813024022732
214,2024-08-13 13:26:00,[한 컷]8·15광복절 맞아 'AI 사진관' 연 LG유플러스,LG유플러스가 13일 오전 서울 마포구 LG유플러스 마포직영점에서 광복절 콘셉트의 <b>인공지능</b>(AI) 프로필 사진을 제작해주는 '익시(ixi) 포토부스'를 소개하며 출력된 사진을 들어보이고 있다. 이번에는 광복절을 맞아... ,https://www.newsway.co.kr/news/view?ud=2024081313114641072,https://www.newsway.co.kr/news/view?ud=2024081313114641072
215,2024-08-13 13:25:00,"아이텍, 상반기 매출액 457억…전년比 52.4%↑",아이텍은 AI(<b>인공지능</b>)와 차량용 5나노 이하 반도체를 테스트할 수 있는 고사양의 장비를 확보하고 있으며 프로그래밍 기술력을 기반으로 국내외 반도체 테스트 시장 점유율을 확대해나가고 있다. 삼성메디코스는 주요... ,https://www.newsis.com/view/NISX20240813_0002848305,https://n.news.naver.com/mnews/article/003/0012726125?sid=101
216,2024-08-13 13:25:00,"일론 머스크, 생성형 AI로 美 대선 가짜뉴스 퍼트려",일론 머스크가 생성형 <b>인공지능</b>(AI)으로 미국 대선 관련 허위 정보를 퍼뜨리고 선거 과정 신뢰성을 위협한다는 지적이 나왔다. 13일 가디언에 따르면 머스크는 자신이 소유한 소셜 미디어 엑스(옛 트위터)에서 AI 챗봇 그록... ,https://zdnet.co.kr/view/?no=20240813090645,https://n.news.naver.com/mnews/article/092/0002341925?sid=105
217,2024-08-13 13:25:00,"부산정보산업진흥원, AI 융합 신규사업 유치…140억원 확보","부산에 <b>인공지능</b>(AI) 산업 기반을 조성하고, <b>인공지능</b>과 제조 기술 등의 융합을 활용해 지역 주력산업의 경쟁력을 강화하는 사업이 추진된다. 부산시와 부산정보산업진흥원은 과학기술정보통신부의 AI분야 신규사업... ",https://www.seoul.co.kr/news/society/2024/08/13/20240813500093?wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003471996?sid=102
218,2024-08-13 13:24:00,"수원시, ‘<b>인공지능</b> 리터러시 특강’ 수강생 모집",수원시가 시민들을 대상으로 디지털 시대의 핵심 역량을 높이기 위해 준비한 ‘<b>인공지능</b>(AI) 리터러시 교육(대면·비대면)’의 수강생을 모집한다.수원시와 경기도가 협력해 준비한 ‘<b>인공지능</b>(AI) 리터러시... ,http://www.boannews.com/media/view.asp?idx=131998&kind=,http://www.boannews.com/media/view.asp?idx=131998&kind=
219,2024-08-13 13:24:00,"경산시, 공무원 AI 역량 강화 교육 성료",AI 기술의 활용 방법을 체계적으로 학습하고 업무에 적용하는 능력 향상에 중점[보안뉴스 박미영 기자] 경산시는 최근 공무원들의 정보화 역량을 강화하기 위해 <b>인공지능</b>(AI) 활용 교육을 실시했다.이번 교육은... ,http://www.boannews.com/media/view.asp?idx=131999&kind=,http://www.boannews.com/media/view.asp?idx=131999&kind=
220,2024-08-13 13:24:00,"한투운용, 'ACE 미국WideMoat동일가중'으로 ETF명 변경",또한 최근 <b>인공지능</b>(AI) 관련주 등 시가총액 상위 종목 위주로 나타난 쏠림 현상과 조정 과정에서 주가 변동폭이 크게 발생하며 시가총액 가중방식에 비해 상대적으로 주가 변동폭이 작은 동일가중방식... ,http://www.biztribune.co.kr/news/articleView.html?idxno=318735,http://www.biztribune.co.kr/news/articleView.html?idxno=318735
221,2024-08-13 13:24:00,"[한 컷]LG유플러스, 광복절 기념해 '익시 포토부스' 무료 운영",LG유플러스가 13일 오전 서울 마포구 LG유플러스 마포직영점에서 광복절 콘셉트의 <b>인공지능</b>(AI) 프로필 사진을 제작해주는 '익시(ixi) 포토부스'를 소개하고 있다. 이번에는 광복절을 맞아 국가등록문화재 제389호로... ,https://www.newsway.co.kr/news/view?ud=2024081313095662477,https://www.newsway.co.kr/news/view?ud=2024081313095662477
222,2024-08-13 13:24:00,"SES AI, 리튬 메탈 배터리 상용화 가속",이 라인에는 제조와 안전을 위한 <b>인공지능</b>(AI) 시스템도 설치될 예정이다. 치차오 후 SES AI 대표는 &quot;상용화를 향한 긍정적인 단계로서 리튬메탈 배터리의 UAM 어플리케이션에 대한 기대가 크다&quot;며 &quot;고객들 또한... ,https://www.todayenergy.kr/news/articleView.html?idxno=273644,https://www.todayenergy.kr/news/articleView.html?idxno=273644
223,2024-08-13 13:24:00,"가평군, '<b>인공지능</b>' 투명페인트 무인회수기 공공시설 4곳에 설치","기호일보 - 아침을 여는 신문, KIHOILBO 가평군은 투명페트병 분리배출 및 재활용을 높이기 위해 <b>인공지능</b>형 사물인터넷(AIoT) 기술이 도입된 '투명페트병 무인회수기'를 지난 8일부터 시범 운영하고 있다. 군은 투명페인트... ",http://www.kihoilbo.co.kr/news/articleView.html?idxno=1104573,http://www.kihoilbo.co.kr/news/articleView.html?idxno=1104573
224,2024-08-13 13:24:00,"ETRI, 단일 다중감각 인식 장치로 &quot;폐질환 조기 선별&quot;",이 장치는 폐 상태에 대한 정보를 복합적으로 획득한 뒤 <b>인공지능</b> 기술을 통해 다중감각 측정정보와 상호 연관시켜 다각적으로 분석해 다양한 종류의 폐질환을 동시에 선별한다. 연구진은 어려운 폐질환 검사를 사용자의... ,https://www.widedaily.com/news/articleView.html?idxno=242371,https://www.widedaily.com/news/articleView.html?idxno=242371
225,2024-08-13 13:24:00,‘상상 속 로봇’ 충남도서관에서 만난다,"충남도서관은 <b>인공지능</b> 로봇 ‘리쿠’ 체험을 비롯해 다양한 로봇 15점을 전시하며, 로봇의 기원이라고 알려진 오토마타 만들기 프로그램도 오는 21일 1∼3학년 초등생을 대상으로 진행할 예정이다. 전시는 운영 기간 내... ",http://www.shinailbo.co.kr/news/articleView.html?idxno=1916922,http://www.shinailbo.co.kr/news/articleView.html?idxno=1916922
226,2024-08-13 13:23:00,"아마존베드록, 생성형 AI 답변에 정확도 점수 매긴다",&quot;전 세계가 생성형 <b>인공지능</b>(AI) 보안과 안전에 주목하고 있습니다. 생성형 AI를 이용하는 개인·기업이 늘면서 AI 취약점인 환각현상 해결책 마련이 시급해졌습니다. 이에 발맞춰 아마존웹서비스(AWS)는 아마존베드록이... ,https://zdnet.co.kr/view/?no=20240813130623,https://n.news.naver.com/mnews/article/092/0002341924?sid=105
227,2024-08-13 13:22:00,[한 컷]LG유플러스 &quot;AI 익시 포토부스를 통해 광복절 잊지마세요&quot;,LG유플러스가 13일 오전 서울 마포구 LG유플러스 마포직영점에서 광복절 콘셉트의 <b>인공지능</b>(AI) 프로필 사진을 제작해주는 '익시(ixi) 포토부스'를 소개하고 있다. 이번에는 광복절을 맞아 국가등록문화재 제389호로... ,https://www.newsway.co.kr/news/view?ud=2024081313074501775,https://www.newsway.co.kr/news/view?ud=2024081313074501775
228,2024-08-13 13:22:00,"이천시, AI ‘케어콜 서비스’로 취약계층 돌봄 서비스 시행",돌봄이 필요한 취약계층 100세대에게 ‘안심콜 서비스’ 시작[보안뉴스 박미영 기자] 이천시는 지난 8일부터 초거대 <b>인공지능</b>을 기반으로 한 스마트 돌봄서비스인 이른바 네이버 클로바 ‘케어콜’을 이용해 돌봄이... ,http://www.boannews.com/media/view.asp?idx=132000&kind=,http://www.boannews.com/media/view.asp?idx=132000&kind=
229,2024-08-13 13:22:00,&quot;AI 사진으로 광복절 기억&quot;...LGU+ '익시 포토부스' 무료 운영,/사진=LG유플러스  광복절의 의미를 되새기기 위해 AI(<b>인공지능</b>) 기술을 활용한 포토부스가 마련됐다. LG유플러스는 서울 마포구에 위치한 LG유플러스 도화동 공덕역점에서 광복절 콘셉트의 AI 프로필 사진을 제작해주는... ,http://www.4th.kr/news/articleView.html?idxno=2067676,http://www.4th.kr/news/articleView.html?idxno=2067676
